0.9008,0.2451
0.9224,0.178
0.9422,0.0994
0.9588,0.0082
0.9701,-0.096
0.9736,-0.2129
0.9669,-0.3399
0.9478,-0.4722
0.9158,-0.602
0.872,-0.7204
0.8199,-0.819
0.7638,-0.8936
0.7077,-0.9445
0.6543,-0.9756
0.6053,-0.9914
0.5615,-0.9958
0.5233,-0.9919
0.4907,-0.9821
0.4636,-0.9681
0.4416,-0.9515
0.4242,-0.9336
0.4109,-0.9153
0.4012,-0.8974
0.3946,-0.8806
0.3906,-0.8651
0.3887,-0.8512
0.3887,-0.839
0.3901,-0.8284
0.3929,-0.8195
0.3968,-0.812
0.4016,-0.8058
0.4072,-0.8009
0.4134,-0.7971
0.4203,-0.7942
0.4276,-0.7922
0.4354,-0.7909
0.4436,-0.7902
0.4522,-0.7901
0.461,-0.7904
0.4701,-0.7912
0.4795,-0.7923
0.489,-0.7936
0.4988,-0.7953
0.5087,-0.7971
0.5188,-0.7992
0.5291,-0.8014
0.5395,-0.8037
0.5499,-0.8062
0.5605,-0.8087
0.5712,-0.8114
0.582,-0.8142
0.5929,-0.817
0.6038,-0.82
0.6148,-0.8229
0.6258,-0.826
0.6369,-0.8291
0.648,-0.8323
0.6591,-0.8355
0.6702,-0.8388
0.6813,-0.8421
0.6924,-0.8455
0.7035,-0.849
0.7146,-0.8525
0.7256,-0.8561
0.7366,-0.8598
0.7475,-0.8635
0.7583,-0.8673
0.7691,-0.8712
0.7797,-0.8751
0.7903,-0.8792
0.8007,-0.8833
0.811,-0.8875
0.8212,-0.8918
0.8312,-0.8962
0.8411,-0.9007
0.8508,-0.9053
0.8603,-0.91
0.8696,-0.9148
0.8787,-0.9197
0.8876,-0.9247
0.8963,-0.9298
0.9048,-0.9351
0.913,-0.9404
0.9209,-0.9459
0.9286,-0.9515
0.9361,-0.9571
0.9432,-0.9629
0.9501,-0.9688
0.9567,-0.9748
0.963,-0.9808
0.969,-0.987
0.9746,-0.9932
0.98,-0.9994
0.9851,-1.0057
0.9898,-1.0121
0.9942,-1.0185
0.9984,-1.0249
1.0022,-1.0313
1.0057,-1.0377
1.0089,-1.044
1.0118,-1.0504
1.0144,-1.0566
1.0168,-1.0629
1.0188,-1.069
1.0206,-1.0751
1.0222,-1.081
1.0235,-1.0869
1.0246,-1.0926
1.0255,-1.0982
1.0262,-1.1037
1.0267,-1.109
1.027,-1.1142
1.0271,-1.1193
1.0272,-1.1241
1.0271,-1.1289
1.0268,-1.1334
1.0265,-1.1378
1.0261,-1.1421
1.0256,-1.1461
1.0251,-1.1501
1.0245,-1.1538
1.0238,-1.1575
1.0231,-1.1609
1.0224,-1.1643
1.0217,-1.1675
1.021,-1.1706
1.0202,-1.1735
1.0195,-1.1763
1.0188,-1.1791
1.018,-1.1817
1.0174,-1.1842
1.0167,-1.1866
1.016,-1.1889
1.0154,-1.1912
1.0148,-1.1934
1.0143,-1.1955
1.0137,-1.1975
1.0132,-1.1995
1.0128,-1.2014
1.0123,-1.2033
1.0119,-1.2051
1.0115,-1.2069
1.0112,-1.2086
1.0109,-1.2103
1.0106,-1.2119
1.0104,-1.2136
1.0102,-1.2152
1.01,-1.2167
1.0098,-1.2183
1.0097,-1.2198
1.0096,-1.2212
1.0095,-1.2227
1.0094,-1.2242
1.0094,-1.2256
1.0094,-1.227
1.0093,-1.2284
1.0094,-1.2297
1.0094,-1.2311
1.0094,-1.2324
1.0095,-1.2337
1.0096,-1.235
1.0097,-1.2363
1.0098,-1.2376
1.0099,-1.2388
1.01,-1.2401
1.0102,-1.2413
1.0103,-1.2425
1.0105,-1.2437
1.0106,-1.2449
1.0108,-1.2461
1.011,-1.2472
1.0111,-1.2484
1.0113,-1.2495
1.0115,-1.2506
1.0117,-1.2518
1.0119,-1.2528
1.0121,-1.2539
1.0123,-1.255
1.0125,-1.256
1.0127,-1.2571
1.013,-1.2581
1.0132,-1.2591
1.0134,-1.2601
1.0136,-1.2611
1.0138,-1.2621
1.0141,-1.263
1.0143,-1.264
1.0145,-1.2649
1.0147,-1.2658
1.0149,-1.2668
1.0152,-1.2677
1.0154,-1.2685
1.0156,-1.2694
1.0158,-1.2703
1.016,-1.2711
1.0163,-1.272
1.0165,-1.2728
1.0167,-1.2736
1.0169,-1.2744
1.0171,-1.2752
1.0173,-1.276
1.0175,-1.2767
