0.0283,0.801
-0.0641,0.8077
-0.1721,0.8118
-0.2967,0.812
-0.4385,0.8066
-0.5959,0.7942
-0.765,0.7735
-0.9386,0.7445
-1.1066,0.7085
-1.2582,0.669
-1.3847,0.63
-1.4836,0.5947
-1.5577,0.5644
-1.6128,0.5388
-1.6546,0.5169
-1.6871,0.4979
-1.7128,0.4812
-1.733,0.4663
-1.7487,0.4529
-1.7604,0.4407
-1.7687,0.4295
-1.774,0.4192
-1.7769,0.4095
-1.7779,0.4004
-1.7774,0.3917
-1.7759,0.3834
-1.7735,0.3753
-1.7707,0.3675
-1.7676,0.3598
-1.7644,0.3522
-1.7613,0.3447
-1.7582,0.3373
-1.7553,0.33
-1.7525,0.3226
-1.75,0.3153
-1.7477,0.308
-1.7456,0.3006
-1.7437,0.2932
-1.742,0.2857
-1.7404,0.2781
-1.7391,0.2705
-1.7378,0.2627
-1.7367,0.2548
-1.7356,0.2467
-1.7346,0.2385
-1.7337,0.2301
-1.7329,0.2215
-1.7321,0.2127
-1.7313,0.2037
-1.7304,0.1945
-1.7296,0.185
-1.7288,0.1752
-1.7279,0.1652
-1.7269,0.1549
-1.7259,0.1443
-1.7248,0.1335
-1.7236,0.1223
-1.7223,0.1108
-1.7209,0.0989
-1.7193,0.0868
-1.7176,0.0743
-1.7158,0.0614
-1.7137,0.0482
-1.7115,0.0347
-1.7091,0.0208
-1.7064,0.0065
-1.7036,-0.0081
-1.7005,-0.0231
-1.6972,-0.0384
-1.6936,-0.0541
-1.6897,-0.0701
-1.6855,-0.0864
-1.681,-0.103
-1.6763,-0.1199
-1.6712,-0.1371
-1.6658,-0.1546
-1.66,-0.1722
-1.6539,-0.1901
-1.6475,-0.2081
-1.6407,-0.2263
-1.6335,-0.2445
-1.626,-0.2628
-1.6181,-0.2811
-1.6099,-0.2994
-1.6014,-0.3176
-1.5925,-0.3356
-1.5833,-0.3535
-1.5737,-0.3711
-1.5639,-0.3884
-1.5537,-0.4054
-1.5433,-0.4221
-1.5327,-0.4383
-1.5218,-0.454
-1.5107,-0.4693
-1.4994,-0.484
-1.4879,-0.4982
-1.4763,-0.5118
-1.4645,-0.5247
-1.4526,-0.5371
-1.4407,-0.5488
-1.4287,-0.5599
-1.4166,-0.5704
-1.4045,-0.5802
-1.3924,-0.5895
-1.3803,-0.5981
-1.3682,-0.6061
-1.3562,-0.6136
-1.3442,-0.6205
-1.3324,-0.6269
-1.3206,-0.6328
-1.3089,-0.6382
-1.2973,-0.6432
-1.2859,-0.6477
-1.2746,-0.6519
-1.2636,-0.6557
-1.2527,-0.6591
-1.2419,-0.6623
-1.2314,-0.6651
-1.2211,-0.6677
-1.2111,-0.6701
-1.2012,-0.6722
-1.1917,-0.6742
-1.1823,-0.676
-1.1732,-0.6776
-1.1644,-0.6791
-1.1558,-0.6804
-1.1475,-0.6817
-1.1395,-0.6828
-1.1317,-0.6839
-1.1242,-0.6849
-1.1169,-0.6858
-1.1098,-0.6866
-1.103,-0.6874
-1.0965,-0.6882
-1.0902,-0.6889
-1.0841,-0.6895
-1.0782,-0.6902
-1.0726,-0.6908
-1.0671,-0.6913
-1.0619,-0.6919
-1.0568,-0.6924
-1.0519,-0.6929
-1.0472,-0.6934
-1.0427,-0.6938
-1.0383,-0.6943
-1.0341,-0.6947
-1.0301,-0.6951
-1.0262,-0.6955
-1.0224,-0.6958
-1.0188,-0.6962
-1.0152,-0.6965
-1.0118,-0.6968
-1.0086,-0.6972
-1.0054,-0.6975
-1.0023,-0.6977
-0.9994,-0.698
-0.9965,-0.6983
-0.9937,-0.6985
-0.991,-0.6988
-0.9884,-0.699
-0.9859,-0.6993
-0.9834,-0.6995
-0.981,-0.6997
-0.9787,-0.6999
-0.9765,-0.7001
-0.9743,-0.7003
-0.9722,-0.7005
-0.9701,-0.7006
-0.9681,-0.7008
-0.9662,-0.701
-0.9642,-0.7011
-0.9624,-0.7013
-0.9606,-0.7014
-0.9588,-0.7016
-0.9571,-0.7017
-0.9554,-0.7018
-0.9538,-0.702
-0.9522,-0.7021
-0.9506,-0.7022
-0.9491,-0.7023
-0.9476,-0.7024
-0.9462,-0.7025
-0.9447,-0.7026
-0.9434,-0.7027
-0.942,-0.7028
-0.9407,-0.7029
-0.9394,-0.703
-0.9381,-0.7031
-0.9368,-0.7032
-0.9356,-0.7033
-0.9344,-0.7034
-0.9332,-0.7034
-0.9321,-0.7035
-0.931,-0.7036
-0.9299,-0.7037
-0.9288,-0.7037
-0.9277,-0.7038
-0.9267,-0.7039
-0.9257,-0.7039
-0.9247,-0.704
-0.9237,-0.7041
-0.9228,-0.7041
