0.8883,0.5938
0.9107,0.6088
0.9353,0.629
0.9624,0.6552
0.9923,0.6888
1.0256,0.7307
1.0626,0.782
1.1039,0.8432
1.1496,0.9139
1.1998,0.993
1.2539,1.0784
1.3111,1.1676
1.3703,1.2579
1.4302,1.347
1.4895,1.4328
1.547,1.5136
1.6015,1.5879
1.6521,1.6546
1.6982,1.713
1.7393,1.763
1.7756,1.8047
1.8072,1.8389
1.8346,1.8662
1.8583,1.8876
1.879,1.9041
1.8971,1.9163
1.9133,1.9251
1.9278,1.9312
1.9412,1.9349
1.9538,1.9368
1.9658,1.9372
1.9774,1.9363
1.9887,1.9343
2.0,1.9314
2.0113,1.9278
2.0227,1.9235
2.0342,1.9186
2.0459,1.9131
2.0579,1.9072
2.0701,1.9007
2.0827,1.8939
2.0955,1.8865
2.1086,1.8788
2.1221,1.8707
2.1359,1.8622
2.15,1.8532
2.1644,1.8439
2.1791,1.8341
2.1941,1.824
2.2094,1.8134
2.225,1.8024
2.2409,1.791
2.257,1.7792
2.2734,1.7669
2.29,1.7542
2.3069,1.741
2.3239,1.7274
2.3412,1.7133
2.3586,1.6987
2.3762,1.6836
2.3939,1.668
2.4117,1.6519
2.4295,1.6354
2.4475,1.6183
2.4655,1.6006
2.4835,1.5825
2.5014,1.5638
2.5193,1.5445
2.5372,1.5247
2.5549,1.5044
2.5725,1.4835
2.5899,1.462
2.6071,1.44
2.624,1.4175
2.6407,1.3944
2.657,1.3707
2.673,1.3466
2.6886,1.3219
2.7038,1.2967
2.7185,1.271
2.7327,1.2448
2.7464,1.2182
2.7595,1.1911
2.772,1.1635
2.7839,1.1356
2.7952,1.1074
2.8058,1.0787
2.8158,1.0498
2.825,1.0206
2.8336,0.9912
2.8414,0.9615
2.8485,0.9317
2.8549,0.9017
2.8606,0.8717
2.8655,0.8416
2.8698,0.8116
2.8734,0.7815
2.8764,0.7516
2.8787,0.7218
2.8804,0.6921
2.8815,0.6627
2.882,0.6336
2.882,0.6048
2.8815,0.5764
2.8805,0.5484
2.879,0.5209
2.8771,0.4938
2.8748,0.4674
2.8722,0.4416
2.8692,0.4164
2.8659,0.392
2.8623,0.3683
2.8585,0.3453
2.8544,0.3232
2.8501,0.3019
2.8457,0.2814
2.8411,0.2618
2.8364,0.243
2.8316,0.2252
2.8267,0.2082
2.8218,0.1921
2.8168,0.1769
2.8118,0.1625
2.8067,0.1489
2.8017,0.1362
2.7967,0.1242
2.7918,0.113
2.7869,0.1025
2.782,0.0928
2.7772,0.0836
2.7725,0.0752
2.7678,0.0673
2.7632,0.06
2.7587,0.0533
2.7543,0.047
2.7499,0.0413
2.7457,0.0359
2.7415,0.0311
2.7374,0.0266
2.7334,0.0224
2.7295,0.0187
2.7256,0.0152
2.7219,0.0121
2.7182,0.0092
2.7145,0.0066
2.711,0.0042
2.7075,0.002
2.7042,0.0001
2.7008,-0.0017
2.6976,-0.0033
2.6944,-0.0047
2.6913,-0.0059
2.6882,-0.0071
2.6852,-0.0081
2.6823,-0.0089
2.6794,-0.0097
2.6765,-0.0104
2.6738,-0.0109
2.671,-0.0114
2.6684,-0.0118
2.6657,-0.0122
2.6632,-0.0124
2.6606,-0.0126
2.6582,-0.0128
2.6557,-0.0129
2.6533,-0.0129
2.651,-0.0129
2.6487,-0.0129
2.6464,-0.0128
2.6442,-0.0127
2.642,-0.0126
2.6398,-0.0124
2.6377,-0.0123
2.6356,-0.012
2.6336,-0.0118
2.6316,-0.0116
2.6296,-0.0113
2.6277,-0.011
2.6258,-0.0107
2.6239,-0.0104
2.622,-0.0101
2.6202,-0.0098
2.6184,-0.0095
2.6167,-0.0091
2.615,-0.0088
2.6133,-0.0084
2.6116,-0.0081
2.61,-0.0077
2.6083,-0.0073
2.6067,-0.007
2.6052,-0.0066
2.6036,-0.0062
2.6021,-0.0059
2.6007,-0.0055
2.5992,-0.0051
2.5978,-0.0048
2.5963,-0.0044
2.5949,-0.0041
2.5936,-0.0037
2.5922,-0.0033
2.5909,-0.003
2.5896,-0.0026
